CustomerID,days_between
12347.0,0.0
12347.0,0.0
12347.0,0.0
12347.0,0.0
12347.0,0.0
12347.0,0.0
12347.0,0.0
12347.0,0.0
12347.0,0.0
12347.0,0.0
12347.0,0.0
12347.0,0.0
12347.0,0.0
12347.0,0.0
12347.0,0.0
12347.0,0.0
12347.0,0.0
12347.0,0.0
12347.0,0.0
12347.0,0.0
12347.0,0.0
12347.0,0.0
12347.0,0.0
12347.0,0.0
12347.0,0.0
12347.0,0.0
12347.0,0.0
12347.0,37.0
12347.0,0.0
12347.0,0.0
12347.0,0.0
12347.0,0.0
12347.0,0.0
12347.0,0.0
12347.0,0.0
12347.0,0.0
12347.0,0.0
12347.0,0.0
12348.0,0.0
12348.0,0.0
12348.0,0.0
12348.0,0.0
12348.0,0.0
12348.0,0.0
12348.0,0.0
12348.0,0.0
12348.0,0.0
12348.0,0.0
12348.0,0.0
12348.0,0.0
12348.0,0.0
12348.0,0.0
12348.0,0.0
12348.0,0.0
12348.0,39.0
12348.0,0.0
12348.0,0.0
12348.0,0.0
12348.0,0.0
12348.0,0.0
12348.0,70.0
12348.0,0.0
12348.0,0.0
12348.0,0.0
12348.0,0.0
12348.0,173.0
12348.0,0.0
12348.0,0.0
12349.0,0.0
12349.0,0.0
12349.0,0.0
12349.0,0.0
12349.0,0.0
12349.0,0.0
12349.0,0.0
12349.0,0.0
12349.0,0.0
12349.0,0.0
12349.0,0.0
12349.0,0.0
12349.0,0.0
12349.0,0.0
12349.0,0.0
12349.0,0.0
12349.0,0.0
12349.0,0.0
12349.0,0.0
12349.0,0.0
12349.0,0.0
12349.0,0.0
12349.0,0.0
12349.0,0.0
12349.0,0.0
12349.0,0.0
12349.0,0.0
12349.0,0.0
12349.0,0.0
12349.0,0.0
12349.0,0.0
12349.0,0.0
12349.0,0.0
12349.0,0.0
12349.0,0.0
12349.0,0.0
12349.0,0.0
12349.0,0.0
12349.0,0.0
12349.0,0.0
12349.0,0.0
12349.0,0.0
12349.0,0.0
12349.0,0.0
12349.0,0.0
12349.0,0.0
12349.0,0.0
12349.0,0.0
12349.0,0.0
12349.0,0.0
12349.0,0.0
12349.0,0.0
12349.0,0.0
12349.0,0.0
12349.0,0.0
12349.0,0.0
12349.0,0.0
12349.0,0.0
12349.0,0.0
12349.0,0.0
12349.0,0.0
12349.0,0.0
12349.0,0.0
12349.0,0.0
12349.0,0.0
12349.0,0.0
12349.0,0.0
12349.0,0.0
12349.0,0.0
12349.0,0.0
12349.0,0.0
12349.0,0.0
12350.0,0.0
12350.0,0.0
12350.0,0.0
12350.0,0.0
12350.0,0.0
12350.0,0.0
12350.0,0.0
12350.0,0.0
12350.0,0.0
12350.0,0.0
12350.0,0.0
12350.0,0.0
12350.0,0.0
12350.0,0.0
12350.0,0.0
12350.0,0.0
12352.0,0.0
12352.0,0.0
12352.0,0.0
12352.0,0.0
12352.0,0.0
12352.0,0.0
12352.0,0.0
12352.0,0.0
12352.0,0.0
12352.0,0.0
12352.0,0.0
12352.0,0.0
12352.0,0.0
12352.0,0.0
12352.0,13.0
12352.0,0.0
12352.0,0.0
12352.0,0.0
12352.0,0.0
12352.0,0.0
12352.0,0.0
12352.0,0.0
12352.0,16.0
12352.0,0.0
12352.0,0.0
12352.0,0.0
12352.0,0.0
12352.0,0.0
12352.0,0.0
12352.0,5.0
12352.0,0.0
12352.0,0.0
12352.0,0.0
12352.0,0.0
12352.0,0.0
12352.0,0.0
12352.0,0.0
12352.0,181.0
12352.0,0.0
12352.0,0.0
12352.0,0.0
12352.0,0.0
12352.0,0.0
12352.0,0.0
12352.0,0.0
12352.0,0.0
12352.0,0.0
12352.0,0.0
12352.0,0.0
12352.0,0.0
12352.0,0.0
12352.0,0.0
12352.0,0.0
12352.0,0.0
12352.0,0.0
12352.0,8.0
12352.0,0.0
12352.0,0.0
12352.0,0.0
12352.0,0.0
12352.0,0.0
12352.0,0.0
12352.0,0.0
12352.0,0.0
12352.0,0.0
12352.0,0.0
12352.0,0.0
12352.0,0.0
12352.0,0.0
12352.0,35.0
12352.0,0.0
12352.0,0.0
12352.0,0.0
12352.0,0.0
12352.0,0.0
12352.0,0.0
12352.0,0.0
12352.0,0.0
12352.0,0.0
12352.0,0.0
12352.0,0.0
12352.0,0.0
12352.0,0.0
12352.0,0.0
12353.0,0.0
12353.0,0.0
12353.0,0.0
12354.0,0.0
12354.0,0.0
12354.0,0.0
12354.0,0.0
12354.0,0.0
12354.0,0.0
12354.0,0.0
12354.0,0.0
12354.0,0.0
12354.0,0.0
12354.0,0.0
12354.0,0.0
12354.0,0.0
12354.0,0.0
12354.0,0.0
12354.0,0.0
12354.0,0.0
12354.0,0.0
12354.0,0.0
12354.0,0.0
12354.0,0.0
12354.0,0.0
12354.0,0.0
12354.0,0.0
12354.0,0.0
12354.0,0.0
12354.0,0.0
12354.0,0.0
12354.0,0.0
12354.0,0.0
12354.0,0.0
12354.0,0.0
12354.0,0.0
12354.0,0.0
12354.0,0.0
12354.0,0.0
12354.0,0.0
12354.0,0.0
12354.0,0.0
12354.0,0.0
12354.0,0.0
12354.0,0.0
12354.0,0.0
12354.0,0.0
12354.0,0.0
12354.0,0.0
12354.0,0.0
12354.0,0.0
12354.0,0.0
12354.0,0.0
12354.0,0.0
12354.0,0.0
12354.0,0.0
12354.0,0.0
12354.0,0.0
12354.0,0.0
12354.0,0.0
12355.0,0.0
12355.0,0.0
12355.0,0.0
12355.0,0.0
12355.0,0.0
12355.0,0.0
12355.0,0.0
12355.0,0.0
12355.0,0.0
12355.0,0.0
12355.0,0.0
12355.0,0.0
12356.0,0.0
12356.0,0.0
12356.0,0.0
12356.0,0.0
12356.0,0.0
12356.0,0.0
12356.0,0.0
12356.0,0.0
12356.0,0.0
12356.0,0.0
12356.0,0.0
12356.0,0.0
12356.0,0.0
12356.0,0.0
12356.0,0.0
12356.0,0.0
12356.0,0.0
12356.0,0.0
12356.0,0.0
12356.0,0.0
12356.0,0.0
12356.0,0.0
12356.0,0.0
12356.0,0.0
12356.0,0.0
12356.0,0.0
12356.0,0.0
12356.0,0.0
12356.0,0.0
12356.0,0.0
12356.0,0.0
12356.0,0.0
12356.0,0.0
12356.0,0.0
12356.0,0.0
12356.0,80.0
12356.0,0.0
12356.0,0.0
12356.0,0.0
12356.0,0.0
12356.0,0.0
12356.0,0.0
12356.0,0.0
12356.0,0.0
12356.0,0.0
12356.0,0.0
12356.0,0.0
12356.0,0.0
12356.0,0.0
12356.0,0.0
12356.0,0.0
12356.0,0.0
12356.0,0.0
12356.0,0.0
12356.0,0.0
12356.0,0.0
12356.0,222.0
12356.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12357.0,0.0
12358.0,0.0
12358.0,0.0
12358.0,0.0
12358.0,0.0
12358.0,0.0
12358.0,0.0
12358.0,0.0
12358.0,0.0
12358.0,0.0
12358.0,0.0
12358.0,0.0
12358.0,149.0
12358.0,0.0
12358.0,0.0
12358.0,0.0
12358.0,0.0
12358.0,0.0
12358.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,26.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,115.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,132.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12359.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,88.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,60.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12360.0,0.0
12361.0,0.0
12361.0,0.0
12361.0,0.0
12361.0,0.0
12361.0,0.0
12361.0,0.0
12361.0,0.0
12361.0,0.0
12361.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,69.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,70.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,35.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,47.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,13.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,14.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,1.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,6.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,32.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12362.0,0.0
12363.0,0.0
12363.0,0.0
12363.0,0.0
12363.0,0.0
12363.0,0.0
12363.0,0.0
12363.0,0.0
12363.0,0.0
12363.0,0.0
12363.0,0.0
12363.0,0.0
12363.0,0.0
12363.0,0.0
12363.0,0.0
12363.0,0.0
12363.0,132.0
12363.0,0.0
12363.0,0.0
12363.0,0.0
12363.0,0.0
12363.0,0.0
12363.0,0.0
12364.0,0.0
12364.0,0.0
12364.0,0.0
12364.0,0.0
12364.0,0.0
12364.0,0.0
12364.0,0.0
12364.0,0.0
12364.0,0.0
12364.0,0.0
12364.0,0.0
12364.0,0.0
12364.0,0.0
12364.0,0.0
12364.0,0.0
12364.0,0.0
12364.0,0.0
12364.0,0.0
12364.0,0.0
12364.0,0.0
12364.0,0.0
12364.0,0.0
12364.0,0.0
12364.0,0.0
12364.0,0.0
12364.0,0.0
12364.0,0.0
12364.0,0.0
12364.0,0.0
12364.0,0.0
12364.0,0.0
12364.0,0.0
12364.0,0.0
12364.0,34.0
12364.0,0.0
12364.0,37.0
12364.0,0.0
12364.0,0.0
12364.0,0.0
12364.0,0.0
12364.0,0.0
12364.0,0.0
12364.0,0.0
12364.0,0.0
12364.0,0.0
12364.0,0.0
12364.0,0.0
12364.0,0.0
12364.0,0.0
12364.0,0.0
12364.0,0.0
12364.0,0.0
12364.0,0.0
12364.0,0.0
12364.0,0.0
12364.0,0.0
12364.0,0.0
12364.0,32.0
12364.0,0.0
12364.0,0.0
12364.0,0.0
12364.0,0.0
12364.0,0.0
12364.0,0.0
12364.0,0.0
12364.0,0.0
12364.0,0.0
12364.0,0.0
12364.0,0.0
12364.0,0.0
12364.0,0.0
12364.0,0.0
12364.0,0.0
12364.0,0.0
12364.0,0.0
12364.0,0.0
12364.0,0.0
12364.0,0.0
12364.0,0.0
12364.0,0.0
12364.0,0.0
12364.0,0.0
12364.0,0.0
12364.0,0.0
12365.0,0.0
12365.0,0.0
12365.0,0.0
12365.0,0.0
12365.0,0.0
12365.0,0.0
12365.0,0.0
12365.0,0.0
12365.0,0.0
12365.0,0.0
12365.0,0.0
12365.0,0.0
12365.0,0.0
12365.0,0.0
12365.0,0.0
12365.0,0.0
12365.0,0.0
12365.0,0.0
12365.0,0.0
12365.0,0.0
12365.0,0.0
12367.0,0.0
12367.0,0.0
12367.0,0.0
12367.0,0.0
12367.0,0.0
12367.0,0.0
12367.0,0.0
12367.0,0.0
12367.0,0.0
12367.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,2.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,83.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
12370.0,0.0
